Order ID,Ship Mode,Ship Date,Order Date,Region,Estimated Delivery Date,Actual Delivery Date,Order Status,Duration (Days),Late (Days)
CA-2017-142867,Standard Class,3/21/17,3/17/17,Central,3/26/17,3/24/17,Early,7,0
CA-2017-103156,First Class,11/24/17,11/23/17,East,11/26/17,11/26/17,On-Time,3,0
US-2017-162208,First Class,8/30/17,8/27/17,South,9/4/17,9/4/17,On-Time,8,0
CA-2015-130659,Second Class,12/9/15,12/4/15,East,12/14/15,12/13/15,Early,9,0
CA-2017-148404,Standard Class,10/11/17,10/7/17,South,10/15/17,10/13/17,Early,6,0
CA-2017-101077,Second Class,3/30/17,3/25/17,Central,4/2/17,4/2/17,On-Time,8,0
CA-2014-166471,Standard Class,8/13/14,8/9/14,West,8/16/14,8/16/14,On-Time,7,0
CA-2014-105340,First Class,11/25/14,11/22/14,Central,11/29/14,11/29/14,On-Time,7,0
US-2017-131583,Same Day,6/10/17,6/10/17,East,6/12/17,6/12/17,On-Time,2,0
US-2017-148362,Standard Class,7/8/17,7/1/17,Central,7/11/17,7/11/17,On-Time,10,0
CA-2014-102274,Standard Class,11/26/14,11/21/14,South,11/30/14,11/30/14,On-Time,9,0
CA-2015-129700,First Class,5/5/15,5/4/15,Central,5/7/15,5/6/15,Early,2,0
CA-2017-168739,Standard Class,6/5/17,5/29/17,Central,6/7/17,6/7/17,On-Time,9,0
CA-2015-152527,Same Day,10/17/15,10/17/15,West,10/20/15,10/20/15,On-Time,3,0
US-2014-150119,Standard Class,4/27/14,4/23/14,East,4/30/14,4/30/14,On-Time,7,0
US-2017-150847,Standard Class,5/6/17,4/30/17,East,5/11/17,5/11/17,On-Time,11,0
CA-2016-100244,Standard Class,9/24/16,9/20/16,West,9/27/16,9/27/16,On-Time,7,0
CA-2016-116540,Same Day,9/2/16,9/2/16,Central,9/7/16,9/6/16,Early,4,0
CA-2015-151841,Standard Class,5/2/15,4/27/15,West,5/6/15,5/6/15,On-Time,9,0
CA-2015-150791,Standard Class,9/13/15,9/6/15,East,9/17/15,9/16/15,Early,10,0
CA-2016-134803,Standard Class,6/3/16,5/28/16,West,6/6/16,6/9/16,Late,12,3
CA-2015-153381,Standard Class,9/28/15,9/24/15,Central,9/30/15,9/30/15,On-Time,6,0
US-2017-111024,Second Class,7/6/17,7/3/17,East,7/8/17,7/7/17,Early,4,0
CA-2017-148264,First Class,12/9/17,12/8/17,West,12/11/17,12/10/17,Early,2,0
CA-2017-131212,Standard Class,12/9/17,12/5/17,West,12/11/17,12/11/17,On-Time,6,0
US-2015-100531,First Class,9/29/15,9/27/15,Central,10/1/15,10/1/15,On-Time,4,0
CA-2017-152583,Same Day,10/30/17,10/30/17,Central,11/2/17,11/7/17,Late,8,5
CA-2015-144099,Same Day,11/30/15,11/29/15,West,12/2/15,12/2/15,On-Time,3,0
CA-2014-158337,Second Class,3/14/14,3/11/14,East,3/19/14,3/23/14,Late,12,4
CA-2017-168858,Standard Class,11/23/17,11/19/17,East,11/26/17,11/26/17,On-Time,7,0
CA-2016-116344,Standard Class,8/2/16,7/29/16,East,8/6/16,8/6/16,On-Time,8,0
CA-2015-131779,Standard Class,6/17/15,6/12/15,East,6/21/15,6/21/15,On-Time,9,0
CA-2016-158869,First Class,8/7/16,8/6/16,East,8/11/16,8/11/16,On-Time,5,0
CA-2017-102554,Standard Class,6/15/17,6/11/17,South,6/17/17,6/17/17,On-Time,6,0
CA-2016-162614,Standard Class,10/13/16,10/7/16,West,10/16/16,10/16/16,On-Time,9,0
CA-2014-168592,Standard Class,9/14/14,9/8/14,West,9/17/14,9/17/14,On-Time,9,0
CA-2014-157609,Second Class,3/21/14,3/16/14,South,3/23/14,3/29/14,Late,13,6
CA-2015-153325,Second Class,3/2/15,3/1/15,South,3/5/15,3/5/15,On-Time,4,0
CA-2015-153626,Standard Class,7/14/15,7/9/15,South,7/18/15,7/17/15,Early,8,0
CA-2016-166485,Standard Class,2/27/16,2/20/16,South,3/1/16,3/1/16,On-Time,10,0
CA-2017-136448,First Class,9/18/17,9/16/17,East,9/22/17,9/22/17,On-Time,6,0
CA-2017-114258,Second Class,11/10/17,11/5/17,Central,11/14/17,11/17/17,Late,12,3
CA-2015-152611,Second Class,2/23/15,2/20/15,East,2/26/15,2/26/15,On-Time,6,0
CA-2016-165470,Standard Class,11/30/16,11/25/16,South,12/4/16,12/4/16,On-Time,9,0
CA-2017-128699,Second Class,12/5/17,12/3/17,South,12/10/17,12/8/17,Early,5,0
US-2015-147242,Standard Class,9/14/15,9/10/15,East,9/19/15,9/19/15,On-Time,9,0
CA-2016-146143,Standard Class,12/19/16,12/14/16,South,12/24/16,12/24/16,On-Time,10,0
CA-2015-100888,Standard Class,4/10/15,4/6/15,South,4/14/15,4/14/15,On-Time,8,0
US-2016-150035,Standard Class,12/5/16,12/1/16,West,12/8/16,12/8/16,On-Time,7,0
CA-2017-122644,Standard Class,11/17/17,11/12/17,East,11/22/17,11/22/17,On-Time,10,0
CA-2017-111815,Standard Class,3/10/17,3/3/17,Central,3/13/17,3/13/17,On-Time,10,0
CA-2016-144911,First Class,11/30/16,11/27/16,Central,12/4/16,12/4/16,On-Time,7,0
CA-2014-143385,Standard Class,9/5/14,8/31/14,West,9/8/14,9/6/14,Early,6,0
CA-2016-131289,Standard Class,12/14/16,12/8/16,West,12/19/16,12/19/16,On-Time,11,0
CA-2014-124023,First Class,4/10/14,4/7/14,South,4/12/14,4/12/14,On-Time,5,0
CA-2014-124688,First Class,8/29/14,8/27/14,South,9/2/14,9/4/14,Late,8,2
CA-2016-151169,Standard Class,10/26/16,10/21/16,East,10/31/16,10/31/16,On-Time,10,0
US-2016-134761,Same Day,11/30/16,11/30/16,South,12/5/16,12/5/16,On-Time,5,0
CA-2017-120705,Standard Class,9/11/17,9/5/17,South,9/14/17,9/13/17,Early,8,0
CA-2015-157322,Standard Class,7/6/15,7/2/15,Central,7/9/15,7/9/15,On-Time,7,0
CA-2017-142034,Standard Class,9/28/17,9/24/17,Central,9/30/17,9/30/17,On-Time,6,0
CA-2016-107328,Standard Class,8/15/16,8/8/16,West,8/18/16,8/18/16,On-Time,10,0
CA-2016-108616,Standard Class,10/3/16,9/29/16,South,10/5/16,10/4/16,Early,5,0
CA-2017-125115,Same Day,4/10/17,4/10/17,Central,4/14/17,4/14/17,On-Time,4,0
CA-2016-150945,Second Class,12/20/16,12/18/16,East,12/24/16,12/25/16,Late,7,1
CA-2014-166863,Standard Class,6/24/14,6/20/14,Central,6/26/14,6/26/14,On-Time,6,0
CA-2017-140326,First Class,9/6/17,9/4/17,Central,9/9/17,9/9/17,On-Time,5,0
CA-2016-168536,Standard Class,12/24/16,12/20/16,South,12/28/16,12/26/16,Early,6,0
US-2016-113649,First Class,8/12/16,8/9/16,South,8/17/16,8/16/16,Early,7,0
CA-2015-124975,First Class,6/25/15,6/22/15,Central,6/29/15,6/27/15,Early,5,0
CA-2015-168767,Standard Class,4/15/15,4/10/15,West,4/17/15,4/17/15,On-Time,7,0
CA-2016-114482,Second Class,11/25/16,11/21/16,Central,11/30/16,11/28/16,Early,7,0
CA-2016-137673,Standard Class,9/10/16,9/5/16,West,9/15/16,9/13/16,Early,8,0
CA-2016-132731,Standard Class,11/28/16,11/24/16,Central,12/3/16,12/3/16,On-Time,9,0
CA-2017-148922,Second Class,12/15/17,12/10/17,South,12/17/17,12/21/17,Late,11,4
CA-2016-130680,Standard Class,6/29/16,6/24/16,West,7/4/16,7/6/16,Late,12,2
CA-2015-141145,Standard Class,9/23/15,9/17/15,South,9/27/15,9/27/15,On-Time,10,0
US-2016-152835,Standard Class,5/23/16,5/19/16,Central,5/27/16,5/27/16,On-Time,8,0
CA-2016-155565,Same Day,5/28/16,5/28/16,East,6/2/16,6/2/16,On-Time,5,0
CA-2014-110849,Standard Class,4/23/14,4/18/14,West,4/26/14,4/26/14,On-Time,8,0
CA-2016-145842,Second Class,6/20/16,6/17/16,East,6/24/16,6/23/16,Early,6,0
CA-2014-158771,Same Day,5/9/14,5/9/14,South,5/11/14,5/16/14,Late,7,5
CA-2016-157511,First Class,9/20/16,9/18/16,East,9/22/16,9/22/16,On-Time,4,0
CA-2017-121216,Second Class,12/25/17,12/23/17,Central,12/27/17,12/27/17,On-Time,4,0
CA-2017-155292,First Class,11/1/17,10/30/17,South,11/4/17,11/2/17,Early,3,0
CA-2016-152555,Second Class,4/2/16,3/29/16,Central,4/6/16,4/6/16,On-Time,8,0
CA-2017-107832,Second Class,11/26/17,11/23/17,East,12/1/17,12/1/17,On-Time,8,0
CA-2014-120838,Second Class,3/26/14,3/23/14,West,3/31/14,3/31/14,On-Time,8,0
CA-2017-118542,Standard Class,12/5/17,12/1/17,West,12/9/17,12/9/17,On-Time,8,0
CA-2017-152737,Standard Class,11/12/17,11/7/17,West,11/14/17,11/14/17,On-Time,7,0
CA-2017-109757,Second Class,9/9/17,9/4/17,East,9/12/17,9/12/17,On-Time,8,0
CA-2016-130029,First Class,7/6/16,7/3/16,West,7/11/16,7/11/16,On-Time,8,0
CA-2017-103877,Standard Class,9/14/17,9/7/17,Central,9/16/17,9/15/17,Early,8,0
CA-2016-137176,Second Class,9/14/16,9/9/16,Central,9/18/16,9/17/16,Early,8,0
CA-2017-168109,Same Day,7/3/17,7/3/17,West,7/6/17,7/6/17,On-Time,3,0
US-2017-126081,Standard Class,7/4/17,6/29/17,Central,7/7/17,7/7/17,On-Time,8,0
CA-2017-117023,Standard Class,8/12/17,8/7/17,East,8/17/17,8/17/17,On-Time,10,0
CA-2015-143532,Standard Class,3/24/15,3/19/15,South,3/26/15,3/26/15,On-Time,7,0
CA-2016-103163,Standard Class,6/11/16,6/7/16,West,6/15/16,6/15/16,On-Time,8,0
CA-2016-104157,Standard Class,7/29/16,7/25/16,South,8/1/16,8/1/16,On-Time,7,0
CA-2017-117807,Standard Class,10/7/17,10/1/17,Central,10/9/17,10/9/17,On-Time,8,0
CA-2015-121650,Standard Class,12/16/15,12/10/15,Central,12/21/15,12/21/15,On-Time,11,0
CA-2017-161823,Standard Class,9/8/17,9/3/17,West,9/10/17,9/9/17,Early,6,0
CA-2017-121839,Standard Class,9/28/17,9/24/17,East,10/1/17,9/30/17,Early,6,0
CA-2017-158729,First Class,12/21/17,12/19/17,South,12/24/17,12/22/17,Early,3,0
CA-2017-146535,Standard Class,11/30/17,11/24/17,South,12/4/17,12/3/17,Early,9,0
CA-2014-154186,Second Class,12/15/14,12/13/14,Central,12/18/14,12/18/14,On-Time,5,0
CA-2016-108434,Second Class,12/7/16,12/5/16,East,12/10/16,12/8/16,Early,3,0
CA-2016-164154,Standard Class,9/17/16,9/11/16,East,9/20/16,9/20/16,On-Time,9,0
CA-2017-148012,Standard Class,12/15/17,12/9/17,East,12/19/17,12/19/17,On-Time,10,0
CA-2014-102869,Second Class,9/14/14,9/9/14,East,9/17/14,9/16/14,Early,7,0
CA-2017-138310,Standard Class,6/30/17,6/26/17,West,7/4/17,7/4/17,On-Time,8,0
CA-2014-159835,Standard Class,11/24/14,11/17/14,East,11/29/14,11/29/14,On-Time,12,0
CA-2017-112956,Standard Class,8/27/17,8/21/17,East,8/31/17,8/31/17,On-Time,10,0
CA-2016-119683,Second Class,3/16/16,3/12/16,East,3/18/16,3/18/16,On-Time,6,0
CA-2014-163559,Second Class,9/28/14,9/23/14,East,10/1/14,9/29/14,Early,6,0
CA-2014-140228,Standard Class,5/3/14,4/28/14,East,5/6/14,5/6/14,On-Time,8,0
US-2016-131674,Second Class,12/1/16,11/29/16,Central,12/5/16,12/5/16,On-Time,6,0
CA-2015-110093,Standard Class,12/8/15,12/3/15,East,12/13/15,12/13/15,On-Time,10,0
CA-2017-112529,First Class,11/21/17,11/19/17,Central,11/23/17,11/23/17,On-Time,4,0
CA-2016-154536,Standard Class,9/9/16,9/5/16,East,9/12/16,9/11/16,Early,6,0
CA-2017-141929,Standard Class,9/8/17,9/4/17,West,9/13/17,9/20/17,Late,16,7
CA-2016-109743,Standard Class,9/29/16,9/22/16,South,10/4/16,10/4/16,On-Time,12,0
CA-2014-159184,Standard Class,9/19/14,9/14/14,South,9/24/14,9/24/14,On-Time,10,0
CA-2017-113530,Second Class,5/21/17,5/19/17,West,5/23/17,5/23/17,On-Time,4,0
CA-2014-169726,Standard Class,8/13/14,8/9/14,West,8/18/14,8/18/14,On-Time,9,0
CA-2017-155957,Standard Class,11/30/17,11/26/17,East,12/2/17,12/2/17,On-Time,6,0
CA-2017-132178,Second Class,5/8/17,5/3/17,West,5/12/17,5/12/17,On-Time,9,0
CA-2016-145177,Standard Class,11/14/16,11/10/16,East,11/19/16,11/18/16,Early,8,0
CA-2014-156594,Second Class,12/23/14,12/20/14,West,12/28/14,12/31/14,Late,11,3
CA-2014-146528,Second Class,7/27/14,7/25/14,West,8/1/14,8/1/14,On-Time,7,0
CA-2015-168459,Standard Class,11/27/15,11/22/15,South,11/30/15,11/28/15,Early,6,0
CA-2017-109960,Second Class,12/11/17,12/9/17,Central,12/16/17,12/16/17,On-Time,7,0
CA-2017-133004,Standard Class,9/5/17,8/31/17,Central,9/10/17,9/8/17,Early,8,0
CA-2017-168102,Standard Class,4/30/17,4/24/17,South,5/4/17,5/6/17,Late,12,2
CA-2017-158036,Standard Class,9/14/17,9/8/17,East,9/19/17,9/26/17,Late,18,7
CA-2015-128083,Standard Class,3/17/15,3/12/15,South,3/21/15,3/19/15,Early,7,0
CA-2016-161676,Standard Class,7/23/16,7/18/16,West,7/25/16,7/23/16,Early,5,0
CA-2016-155005,Second Class,6/15/16,6/13/16,Central,6/18/16,6/18/16,On-Time,5,0
US-2017-129777,Standard Class,7/9/17,7/3/17,East,7/11/17,7/11/17,On-Time,8,0
CA-2014-129364,Standard Class,12/13/14,12/8/14,West,12/16/14,12/18/14,Late,10,2
CA-2016-104969,Standard Class,4/14/16,4/8/16,East,4/16/16,4/16/16,On-Time,8,0
CA-2017-154109,Standard Class,11/11/17,11/6/17,East,11/16/17,11/16/17,On-Time,10,0
CA-2015-156440,Standard Class,12/9/15,12/5/15,West,12/11/15,12/11/15,On-Time,6,0
CA-2015-132626,Standard Class,7/14/15,7/9/15,East,7/18/15,7/18/15,On-Time,9,0
CA-2016-102792,Standard Class,12/19/16,12/13/16,West,12/24/16,12/27/16,Late,14,3
CA-2016-108567,Standard Class,5/24/16,5/20/16,South,5/28/16,5/28/16,On-Time,8,0
CA-2017-140760,Second Class,6/5/17,6/2/17,West,6/7/17,6/10/17,Late,8,3
US-2015-131359,Second Class,11/2/15,10/30/15,West,11/4/15,11/4/15,On-Time,5,0
CA-2016-142097,Standard Class,10/20/16,10/15/16,South,10/23/16,10/29/16,Late,14,6
CA-2015-151680,Second Class,11/21/15,11/19/15,West,11/24/15,11/30/15,Late,11,6
CA-2014-140039,Standard Class,9/17/14,9/13/14,West,9/19/14,9/21/14,Late,8,2
CA-2017-160416,Second Class,11/18/17,11/13/17,East,11/21/17,11/20/17,Early,7,0
CA-2017-169411,Standard Class,12/29/17,12/24/17,East,1/3/18,1/3/18,On-Time,10,0
CA-2016-126543,Second Class,1/13/16,1/9/16,East,1/16/16,1/16/16,On-Time,7,0
CA-2015-104941,Standard Class,6/19/15,6/13/15,South,6/22/15,6/22/15,On-Time,9,0
CA-2017-160087,Standard Class,3/22/17,3/18/17,Central,3/26/17,3/25/17,Early,7,0
CA-2014-120544,Standard Class,11/27/14,11/23/14,Central,11/29/14,11/27/14,Early,4,0
CA-2017-113670,First Class,10/17/17,10/15/17,West,10/20/17,10/25/17,Late,10,5
CA-2017-166198,First Class,4/24/17,4/21/17,West,4/28/17,4/28/17,On-Time,7,0
CA-2014-135608,Second Class,12/10/14,12/8/14,West,12/14/14,12/14/14,On-Time,6,0
CA-2017-144568,Standard Class,6/2/17,5/29/17,Central,6/7/17,6/5/17,Early,7,0
CA-2016-142370,Standard Class,9/23/16,9/19/16,South,9/27/16,9/27/16,On-Time,8,0
CA-2016-105900,Standard Class,9/23/16,9/17/16,Central,9/26/16,9/26/16,On-Time,9,0
CA-2016-151155,Standard Class,12/24/16,12/20/16,South,12/29/16,12/28/16,Early,8,0
CA-2017-144036,Standard Class,11/26/17,11/22/17,Central,12/1/17,12/1/17,On-Time,9,0
US-2014-169789,Standard Class,1/4/15,12/30/14,West,1/8/15,1/8/15,On-Time,9,0
CA-2017-127264,First Class,4/5/17,4/3/17,Central,4/8/17,4/6/17,Early,3,0
CA-2016-151512,Standard Class,1/2/17,12/26/16,West,1/7/17,1/7/17,On-Time,12,0
CA-2016-165169,Standard Class,6/11/16,6/5/16,East,6/13/16,6/20/16,Late,15,7
CA-2015-109575,Standard Class,9/23/15,9/18/15,East,9/25/15,9/25/15,On-Time,7,0
CA-2017-168193,Second Class,3/11/17,3/6/17,East,3/16/17,3/14/17,Early,8,0
CA-2016-115476,Same Day,3/17/16,3/17/16,East,3/21/16,3/21/16,On-Time,4,0
CA-2016-133340,Standard Class,12/13/16,12/9/16,Central,12/16/16,12/16/16,On-Time,7,0
CA-2016-137848,Standard Class,1/21/16,1/15/16,East,1/23/16,1/21/16,Early,6,0
CA-2014-113047,Same Day,10/24/14,10/24/14,South,10/26/14,10/26/14,On-Time,2,0
CA-2016-149979,Second Class,9/28/16,9/23/16,South,10/3/16,10/3/16,On-Time,10,0
CA-2017-161956,Second Class,8/29/17,8/27/17,West,9/2/17,9/7/17,Late,11,5
CA-2016-116799,First Class,3/6/16,3/3/16,Central,3/11/16,3/11/16,On-Time,8,0
CA-2016-111283,Standard Class,3/4/16,2/29/16,East,3/6/16,3/4/16,Early,4,0
CA-2015-167745,Standard Class,9/23/15,9/18/15,West,9/28/15,9/28/15,On-Time,10,0
CA-2017-104577,Standard Class,5/17/17,5/12/17,East,5/19/17,5/19/17,On-Time,7,0
CA-2016-156251,Second Class,8/18/16,8/13/16,Central,8/22/16,8/20/16,Early,7,0
CA-2017-125878,Standard Class,3/2/17,2/25/17,Central,3/4/17,3/2/17,Early,5,0
CA-2016-163153,Standard Class,3/25/16,3/21/16,Central,3/27/16,3/27/16,On-Time,6,0
CA-2015-103205,Second Class,12/10/15,12/8/15,Central,12/14/15,12/13/15,Early,5,0
CA-2014-153913,Second Class,12/20/14,12/16/14,South,12/24/14,12/24/14,On-Time,8,0
CA-2016-155530,Standard Class,12/21/16,12/17/16,West,12/23/16,12/22/16,Early,5,0
US-2016-101196,Standard Class,5/17/16,5/12/16,East,5/21/16,5/19/16,Early,7,0
CA-2014-115357,Second Class,8/11/14,8/6/14,South,8/16/14,8/16/14,On-Time,10,0
US-2014-102715,Second Class,4/13/14,4/11/14,South,4/17/14,4/17/14,On-Time,6,0
CA-2015-107937,Standard Class,5/8/15,5/3/15,West,5/13/15,5/19/15,Late,16,6
US-2017-148768,Second Class,12/2/17,11/30/17,South,12/7/17,12/7/17,On-Time,7,0
CA-2017-118521,Standard Class,2/20/17,2/16/17,East,2/22/17,2/22/17,On-Time,6,0
CA-2014-149643,Standard Class,11/20/14,11/16/14,Central,11/23/14,11/23/14,On-Time,7,0
CA-2015-135314,Second Class,7/14/15,7/9/15,East,7/17/15,7/15/15,Early,6,0
CA-2017-165204,Second Class,11/16/17,11/13/17,South,11/19/17,11/19/17,On-Time,6,0
CA-2017-125752,Standard Class,8/4/17,7/31/17,South,8/8/17,8/8/17,On-Time,8,0
CA-2017-112487,Standard Class,12/30/17,12/26/17,East,1/4/18,1/8/18,Late,13,4
CA-2016-144218,Standard Class,11/4/16,10/31/16,West,11/6/16,11/6/16,On-Time,6,0
CA-2016-169971,Standard Class,9/9/16,9/4/16,Central,9/11/16,9/11/16,On-Time,7,0
US-2016-133508,Standard Class,4/21/16,4/17/16,Central,4/25/16,4/25/16,On-Time,8,0
CA-2014-107139,Standard Class,7/11/14,7/5/14,West,7/13/14,7/13/14,On-Time,8,0
CA-2015-111325,First Class,2/28/15,2/27/15,East,3/4/15,3/4/15,On-Time,5,0
CA-2015-163762,Standard Class,12/1/15,11/27/15,East,12/6/15,12/6/15,On-Time,9,0
US-2014-117163,Standard Class,2/2/14,1/27/14,West,2/4/14,2/2/14,Early,6,0
CA-2017-121314,First Class,9/26/17,9/23/17,South,10/1/17,9/30/17,Early,7,0
CA-2017-147760,First Class,11/5/17,11/4/17,South,11/9/17,11/7/17,Early,3,0
CA-2016-156503,Standard Class,10/20/16,10/14/16,South,10/24/16,10/24/16,On-Time,10,0
CA-2015-113628,Standard Class,11/19/15,11/12/15,South,11/23/15,11/23/15,On-Time,11,0
CA-2017-147753,Same Day,3/5/17,3/5/17,Central,3/8/17,3/6/17,Early,1,0
CA-2015-103961,Standard Class,11/9/15,11/5/15,Central,11/11/15,11/11/15,On-Time,6,0
CA-2016-152471,Same Day,7/8/16,7/8/16,South,7/10/16,7/10/16,On-Time,2,0
CA-2015-102582,Standard Class,9/19/15,9/15/15,South,9/23/15,9/21/15,Early,6,0
CA-2017-141873,Standard Class,10/14/17,10/9/17,East,10/16/17,10/16/17,On-Time,7,0
CA-2015-140984,Standard Class,9/18/15,9/14/15,East,9/21/15,9/21/15,On-Time,7,0
CA-2014-132801,Standard Class,10/12/14,10/7/14,Central,10/17/14,10/17/14,On-Time,10,0
CA-2017-141733,Standard Class,5/11/17,5/7/17,Central,5/16/17,5/16/17,On-Time,9,0
US-2015-111927,Standard Class,11/19/15,11/14/15,East,11/21/15,11/21/15,On-Time,7,0
CA-2014-105984,Same Day,11/24/14,11/24/14,East,11/26/14,12/1/14,Late,7,5
CA-2014-100363,Standard Class,4/15/14,4/8/14,West,4/17/14,4/18/14,Late,10,1
CA-2014-126760,Standard Class,8/2/14,7/26/14,West,8/5/14,8/3/14,Early,8,0
US-2014-109162,Standard Class,6/12/14,6/8/14,South,6/16/14,6/16/14,On-Time,8,0
CA-2014-101931,First Class,10/31/14,10/28/14,West,11/2/14,11/2/14,On-Time,5,0
CA-2017-129000,Second Class,11/27/17,11/25/17,Central,12/1/17,11/29/17,Early,4,0
CA-2017-161053,First Class,9/23/17,9/22/17,South,9/26/17,9/24/17,Early,2,0
CA-2015-142377,Standard Class,12/9/15,12/4/15,Central,12/11/15,12/16/15,Late,12,5
CA-2015-127593,Same Day,9/21/15,9/21/15,East,9/25/15,9/23/15,Early,2,0
CA-2017-130526,First Class,11/29/17,11/26/17,Central,12/2/17,12/2/17,On-Time,6,0
US-2017-131849,Standard Class,6/10/17,6/6/17,West,6/13/17,6/15/17,Late,9,2
US-2017-105389,Second Class,10/28/17,10/23/17,Central,10/30/17,10/30/17,On-Time,7,0
CA-2014-140816,Same Day,12/20/14,12/20/14,West,12/22/14,12/22/14,On-Time,2,0
CA-2017-154039,Standard Class,2/22/17,2/17/17,Central,2/26/17,2/26/17,On-Time,9,0
CA-2014-135755,Standard Class,5/10/14,5/3/14,East,5/13/14,5/16/14,Late,13,3
CA-2017-123246,Second Class,10/19/17,10/17/17,West,10/21/17,10/19/17,Early,2,0
CA-2015-157133,Standard Class,12/3/15,11/28/15,Central,12/5/15,12/5/15,On-Time,7,0
CA-2014-124709,Second Class,7/29/14,7/27/14,West,8/2/14,8/2/14,On-Time,6,0
CA-2017-146360,Second Class,4/25/17,4/23/17,Central,4/30/17,5/7/17,Late,14,7
CA-2015-132486,Second Class,10/27/15,10/23/15,West,10/30/15,10/30/15,On-Time,7,0
CA-2016-136231,Second Class,9/7/16,9/5/16,South,9/10/16,9/10/16,On-Time,5,0
CA-2016-140641,Standard Class,11/2/16,10/28/16,South,11/6/16,11/6/16,On-Time,9,0
CA-2014-151001,First Class,4/7/14,4/5/14,Central,4/9/14,4/9/14,On-Time,4,0
CA-2015-129896,Standard Class,6/20/15,6/15/15,West,6/25/15,6/30/15,Late,15,5
CA-2014-152849,Standard Class,7/12/14,7/5/14,South,7/16/14,7/16/14,On-Time,11,0
US-2017-127341,Standard Class,2/2/17,1/29/17,Central,2/7/17,2/7/17,On-Time,9,0
CA-2016-167759,Second Class,3/8/16,3/3/16,Central,3/13/16,3/13/16,On-Time,10,0
CA-2014-100895,Standard Class,6/6/14,6/2/14,South,6/10/14,6/8/14,Early,6,0
US-2016-163881,Standard Class,11/30/16,11/24/16,West,12/4/16,12/4/16,On-Time,10,0
US-2016-144547,Standard Class,11/14/16,11/10/16,Central,11/19/16,11/20/16,Late,10,1
US-2014-112200,Standard Class,11/28/14,11/22/14,Central,11/30/14,11/28/14,Early,6,0
CA-2017-110212,Standard Class,5/5/17,5/1/17,South,5/10/17,5/10/17,On-Time,9,0
CA-2017-134285,Standard Class,12/12/17,12/7/17,Central,12/17/17,12/17/17,On-Time,10,0
CA-2017-102267,Standard Class,12/4/17,11/30/17,Central,12/9/17,12/7/17,Early,7,0
CA-2017-157980,First Class,12/9/17,12/7/17,East,12/14/17,12/14/17,On-Time,7,0
CA-2015-121097,Standard Class,1/8/15,1/3/15,Central,1/10/15,1/10/15,On-Time,7,0
CA-2015-151043,Standard Class,11/20/15,11/14/15,East,11/25/15,11/25/15,On-Time,11,0
US-2015-119312,Second Class,10/7/15,10/2/15,West,10/12/15,10/12/15,On-Time,10,0
CA-2015-167010,Standard Class,4/10/15,4/5/15,East,4/12/15,4/12/15,On-Time,7,0
CA-2017-126788,First Class,6/6/17,6/5/17,Central,6/8/17,6/8/17,On-Time,3,0
CA-2017-148068,Standard Class,9/25/17,9/18/17,East,9/30/17,9/30/17,On-Time,12,0
US-2017-142573,Standard Class,7/23/17,7/18/17,West,7/25/17,7/25/17,On-Time,7,0
US-2015-148817,Standard Class,12/7/15,12/1/15,South,12/9/15,12/9/15,On-Time,8,0
CA-2016-110044,Second Class,7/2/16,6/28/16,Central,7/7/16,7/7/16,On-Time,9,0
CA-2017-146920,Standard Class,9/1/17,8/28/17,Central,9/3/17,9/3/17,On-Time,6,0
CA-2014-103940,Standard Class,9/21/14,9/17/14,West,9/26/14,9/26/14,On-Time,9,0
CA-2016-162082,First Class,3/17/16,3/14/16,Central,3/19/16,3/19/16,On-Time,5,0
CA-2016-132094,Standard Class,9/2/16,8/26/16,East,9/4/16,9/5/16,Late,10,1
CA-2017-123001,Standard Class,9/8/17,9/2/17,West,9/12/17,9/12/17,On-Time,10,0
CA-2015-118955,Standard Class,6/20/15,6/16/15,Central,6/22/15,6/22/15,On-Time,6,0
US-2016-143448,Same Day,12/10/16,12/10/16,Central,12/15/16,12/14/16,Early,4,0
CA-2017-117863,Standard Class,5/23/17,5/18/17,East,5/26/17,5/24/17,Early,6,0
CA-2017-160458,Second Class,5/29/17,5/27/17,South,6/1/17,6/1/17,On-Time,5,0
US-2016-142685,Standard Class,6/30/16,6/23/16,East,7/4/16,7/9/16,Late,16,5
CA-2016-133144,Second Class,5/21/16,5/16/16,West,5/23/16,5/25/16,Late,9,2
CA-2017-167871,Standard Class,11/23/17,11/18/17,South,11/25/17,11/25/17,On-Time,7,0
CA-2016-119963,Standard Class,11/22/16,11/18/16,Central,11/27/16,11/26/16,Early,8,0
CA-2014-121167,Second Class,11/30/14,11/28/14,East,12/2/14,12/1/14,Early,3,0
US-2016-151862,Standard Class,3/8/16,3/1/16,West,3/10/16,3/11/16,Late,10,1
CA-2017-152961,Standard Class,1/19/17,1/15/17,East,1/21/17,1/20/17,Early,5,0
CA-2014-133228,Standard Class,4/9/14,4/4/14,Central,4/14/14,4/14/14,On-Time,10,0
CA-2016-114951,Standard Class,7/3/16,6/26/16,West,7/6/16,7/6/16,On-Time,10,0
